[2023-05-24 22:26:01,376] Namespace(checkpoint_path='./pretrain-weights/sam_vit_h_4b8939.pth', model_type='vit_h', device='cuda', voc2012_path='./VOC2012', n_emb=4, lr=0.005, trainer='cocoop', batch_size=8, num_workers=24, epoch=100, unseen_classes=[17, 18, 19, 20], save_dir='ckpt/n_emb_4')
[2023-05-24 22:26:28,428] epoch [0]
[2023-05-24 22:29:52,623] mean IoU: 0.572940  background: 0.834877  foreground: 0.311002
[2023-05-24 22:29:52,623] mean IoU: 0.336474  background: 0.834877  aeroplane: 0.425588  bicycle: 0.173653  bird: 0.379024  boat: 0.318244  bottle: 0.210192  bus: 0.296401  car: 0.356944  cat: 0.493667  chair: 0.095469  cow: 0.398530  diningtable: 0.093010  dog: 0.503672  horse: 0.485206  motorbike: 0.292585  person: 0.249228  pottedplant: 0.113767  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:31:17,670] mean IoU: 0.601393  background: 0.857254  foreground: 0.345533
[2023-05-24 22:31:17,671] mean IoU: 0.358726  background: 0.857254  aeroplane: 0.695887  bicycle: 0.146025  bird: 0.550330  boat: 0.241551  bottle: 0.214894  bus: 0.316193  car: 0.310886  cat: 0.654839  chair: 0.061438  cow: 0.614626  diningtable: 0.102903  dog: 0.600374  horse: 0.570999  motorbike: 0.406513  person: 0.265172  pottedplant: 0.000134  sheep: 0.558293  sofa: 0.066428  train: 0.109097  tvmonitor: 0.189407
[2023-05-24 22:31:17,671] 

[2023-05-24 22:31:17,680] Saving model: ckpt/n_emb_4/best.pth
[2023-05-24 22:31:21,678] epoch [0] has the best iou: 0.345533
[2023-05-24 22:31:21,678] epoch [1]
[2023-05-24 22:34:45,950] mean IoU: 0.706839  background: 0.887848  foreground: 0.525829
[2023-05-24 22:34:45,951] mean IoU: 0.535776  background: 0.887848  aeroplane: 0.766087  bicycle: 0.243058  bird: 0.694714  boat: 0.496911  bottle: 0.259654  bus: 0.704489  car: 0.559534  cat: 0.821079  chair: 0.175213  cow: 0.668858  diningtable: 0.176467  dog: 0.718870  horse: 0.752180  motorbike: 0.589553  person: 0.406172  pottedplant: 0.187497  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:36:11,291] mean IoU: 0.675989  background: 0.859900  foreground: 0.492079
[2023-05-24 22:36:11,292] mean IoU: 0.508250  background: 0.859900  aeroplane: 0.792050  bicycle: 0.161942  bird: 0.624773  boat: 0.447542  bottle: 0.372461  bus: 0.821921  car: 0.517846  cat: 0.788870  chair: 0.183468  cow: 0.743054  diningtable: 0.234848  dog: 0.717673  horse: 0.714720  motorbike: 0.629054  person: 0.422373  pottedplant: 0.277647  sheep: 0.739731  sofa: 0.239386  train: 0.119043  tvmonitor: 0.264944
[2023-05-24 22:36:11,292] 

[2023-05-24 22:36:11,304] Saving model: ckpt/n_emb_4/best.pth
[2023-05-24 22:36:23,110] epoch [1] has the best iou: 0.492079
[2023-05-24 22:36:23,110] epoch [2]
[2023-05-24 22:39:45,637] mean IoU: 0.742232  background: 0.902611  foreground: 0.581853
[2023-05-24 22:39:45,638] mean IoU: 0.582738  background: 0.902611  aeroplane: 0.804201  bicycle: 0.295963  bird: 0.713663  boat: 0.595618  bottle: 0.295338  bus: 0.752369  car: 0.617603  cat: 0.810385  chair: 0.153656  cow: 0.712713  diningtable: 0.221269  dog: 0.746287  horse: 0.774450  motorbike: 0.729028  person: 0.502159  pottedplant: 0.279241  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:41:11,312] mean IoU: 0.711622  background: 0.877951  foreground: 0.545293
[2023-05-24 22:41:11,313] mean IoU: 0.533214  background: 0.877951  aeroplane: 0.831398  bicycle: 0.193854  bird: 0.703607  boat: 0.547552  bottle: 0.374820  bus: 0.836635  car: 0.463128  cat: 0.794745  chair: 0.149475  cow: 0.795855  diningtable: 0.166437  dog: 0.735884  horse: 0.697939  motorbike: 0.622084  person: 0.693802  pottedplant: 0.239043  sheep: 0.746749  sofa: 0.106386  train: 0.336856  tvmonitor: 0.283298
[2023-05-24 22:41:11,314] 

[2023-05-24 22:41:11,330] Saving model: ckpt/n_emb_4/best.pth
[2023-05-24 22:41:20,448] epoch [2] has the best iou: 0.545293
[2023-05-24 22:41:20,449] epoch [3]
[2023-05-24 22:44:42,445] mean IoU: 0.790160  background: 0.921472  foreground: 0.658848
[2023-05-24 22:44:42,446] mean IoU: 0.635792  background: 0.921472  aeroplane: 0.816884  bicycle: 0.381579  bird: 0.756214  boat: 0.635269  bottle: 0.376879  bus: 0.782286  car: 0.712903  cat: 0.842382  chair: 0.258771  cow: 0.719523  diningtable: 0.241697  dog: 0.785027  horse: 0.760342  motorbike: 0.739721  person: 0.685606  pottedplant: 0.391898  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:46:08,370] mean IoU: 0.667313  background: 0.886699  foreground: 0.447927
[2023-05-24 22:46:08,370] mean IoU: 0.399806  background: 0.886699  aeroplane: 0.798529  bicycle: 0.016318  bird: 0.680257  boat: 0.246030  bottle: 0.048274  bus: 0.826902  car: 0.585422  cat: 0.787967  chair: 0.061586  cow: 0.733079  diningtable: 0.163045  dog: 0.714707  horse: 0.566822  motorbike: 0.522082  person: 0.455482  pottedplant: 0.014387  sheep: 0.264761  sofa: 0.020368  train: 0.001191  tvmonitor: 0.002018
[2023-05-24 22:46:08,371] 

[2023-05-24 22:46:08,371] epoch [4]
[2023-05-24 22:49:30,224] mean IoU: 0.804595  background: 0.928274  foreground: 0.680917
[2023-05-24 22:49:30,224] mean IoU: 0.650995  background: 0.928274  aeroplane: 0.853977  bicycle: 0.372955  bird: 0.682298  boat: 0.646207  bottle: 0.358972  bus: 0.802523  car: 0.761131  cat: 0.877053  chair: 0.287431  cow: 0.729279  diningtable: 0.280248  dog: 0.735172  horse: 0.758803  motorbike: 0.787816  person: 0.740802  pottedplant: 0.463976  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:50:56,019] mean IoU: 0.747058  background: 0.901995  foreground: 0.592121
